25 000 12 000 FL FLORIDA                               6974      11800      430222
25 000 06 000 CA CALIFORNIA                            6171       8840      403246
25 000 33 000 NH NEW HAMPSHIRE                         6122       9891      343661
25 000 09 000 CT CONNECTICUT                           3738       5708      220332
25 000 44 000 RI RHODE ISLAND                          3658       5674      166003
25 000 57 000 FR Foreign                               2966       4737      143924
25 000 48 000 TX TEXAS                                 2416       4451      152442
25 000 37 000 NC NORTH CAROLINA                        2325       4289      127744
25 000 51 000 VA VIRGINIA                              2161       3599      135767
25 000 42 000 PA PENNSYLVANIA                          2124       3436      128158
25 000 23 000 ME MAINE                                 1919       3089       99799
25 000 34 000 NJ NEW JERSEY                            1917       3147      136584
25 000 17 000 IL ILLINOIS                              1518       2295      107089
25 000 13 000 GA GEORGIA                               1420       2618       74853
25 000 24 000 MD MARYLAND                              1372       2150       80119
25 000 50 000 VT VERMONT                               1089       1599       53071
25 000 08 000 CO COLORADO                              1070       1608       70365
25 000 53 000 WA WASHINGTON                            1057       1631       54407
25 000 04 000 AZ ARIZONA                               1022       1646       57085
25 000 39 000 OH OHIO                                   947       1676       57774
25 000 11 000 DC DISTRICT OF COLUMBIA                   917       1061       79915
25 000 45 000 SC SOUTH CAROLINA                         914       1682       52759
25 000 26 000 MI MICHIGAN                               618        978       33831
