08 000 23 000 ME MAINE                                  315        496       11029    19344
08 000 28 000 MS MISSISSIPPI                            310        651       12695    24999
08 000 50 000 VT VERMONT                                252        345        8269    19941
08 000 11 000 DC DISTRICT OF COLUMBIA                   198        261       12672    40384
08 000 54 000 WV WEST VIRGINIA                          155        293        6203    22064
08 000 44 000 RI RHODE ISLAND                           152        255       11509    29614
08 000 10 000 DE DELAWARE                               119        247        5922    32856
09 000 96 000 CT CT Total Mig - US & For              36676      64428     2594852    31300
09 000 97 000 CT CT Total Mig - US                    34293      60978     2509683    32839
09 000 98 000 CT CT Total Mig - Foreign                2383       3450       85168     9882
09 000 09 000 CT CT Non-Migrants                    1300673    2723531   105079131    43762
09 000 36 000 NY NEW YORK                              9271      17023      844279    38312
09 000 25 000 MA MASSACHUSETTS                         4197       6614      246769    33490
09 000 12 000 FL FLORIDA                               2908       5025      135166    23075
09 000 57 000 FR Foreign                               2383       3450       85168     9882
09 000 34 000 NJ NEW JERSEY                            1742       3168      162676    38550
09 000 06 000 CA CALIFORNIA                            1714       3008      128448    33760
09 000 44 000 RI RHODE ISLAND                          1413       2449       69678    33428
09 000 42 000 PA PENNSYLVANIA                          1308       2217       77948    32357
09 000 51 000 VA VIRGINIA                              1099       2239       82273    34725
09 000 37 000 NC NORTH CAROLINA                         821       1493       47957    23018
09 000 48 000 TX TEXAS                                  820       1649       64823    36801
09 000 13 000 GA GEORGIA                                680       1365       56701    30874
09 000 17 000 IL ILLINOIS                               657       1232       91991    46874
09 000 24 000 MD MARYLAND                               622       1157       47848    35788
09 000 39 000 OH OHIO                                   562        980       40618    31102
09 000 33 000 NH NEW HAMPSHIRE                          534        880       28918    28689
09 000 26 000 MI MICHIGAN                               474        878       36054    36299
09 000 23 000 ME MAINE                                  457        753       20587    23604
09 000 45 000 SC SOUTH CAROLINA                         410        740       17741    23717
09 000 53 000 WA WASHINGTON                             409        826       29418    37499
09 000 04 000 AZ ARIZONA                                368        630       23272    27575
09 000 50 000 VT VERMONT                                351        537       16044    23962
09 000 08 000 CO COLORADO                               304        501       19887    31086
09 000 18 000 IN INDIANA                                274        472       20691    36537
09 000 27 000 MN MINNESOTA                              255        434       27146    44037
09 000 55 000 WI WISCONSIN                              221        396       18120    38055
09 000 47 000 TN TENNESSEE                              220        414       12508    28025
09 000 29 000 MO MISSOURI                               218        426       27569    38635
09 000 11 000 DC DISTRICT OF COLUMBIA                   168        217       20163    40961
09 000 15 000 HI HAWAII                                 161        304        7062    32793
09 000 32 000 NV NEVADA                                 138        238        8978    27749
09 000 20 000 KS KANSAS                                 137        252       11991    35832
09 000 01 000 AL ALABAMA                                136        260        6188    24721
09 000 41 000 OR OREGON                                 125        224        5699    23541
09 000 19 000 IA IOWA                                   116        192        8354    28124
09 000 21 000 KY KENTUCKY                               115        215        6040    27856
